Ссылка,Адрес,Цена,Тип помещения,Площадь,Этаж,Этажей в доме,Телефон
https://cian.ru/rent/commercial/325074398/,"Свердловская область, Екатеринбург, р-н Академический, мкр. Академический, ул. Академика Парина, 41/2",45000,Свобод. назнач.,31.0,1,16,+79122608227
https://cian.ru/rent/commercial/325075695/,"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Парковый, ул. Ткачей, 25",65000,Офис,65.0,4,20,+79126921209
https://cian.ru/rent/commercial/325081660/,"Свердловская область, Екатеринбург, р-н Верх-Исетский, мкр. ВИЗ, ул. Папанина, 1",34800,Офис,22.0,2,2,+79827008510
https://cian.ru/rent/commercial/325081675/,"Свердловская область, Екатеринбург, р-н Академический, мкр. УНЦ, ул. Чкалова, 252",23600,Офис,11.0,1,10,+79827008510
https://cian.ru/rent/commercial/325081676/,"Свердловская область, Екатеринбург, р-н Академический, мкр. УНЦ, ул. Чкалова, 252",15800,Офис,8.0,1,1,+79827008510
https://cian.ru/rent/commercial/325081685/,"Свердловская область, Екатеринбург, р-н Академический, мкр. Академический, ул. Краснолесья, 108",15800,Офис,12.0,2,26,+79827008510
https://cian.ru/rent/commercial/325084007/,"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Птицефабрика, бул. Новосинарский, 7",136000,Офис,68.0,1,1,+79827129637
https://cian.ru/rent/commercial/325084473/,"Свердловская область, Екатеринбург, р-н Центр, ул. Добролюбова, 16",63000,Офис,52.5,8,8,+79126930605
https://cian.ru/rent/commercial/325084636/,"Свердловская область, Екатеринбург, р-н Верх-Исетский, мкр. Юго-Западный, ул. Серафимы Дерябиной, 24",413900,Офис,522.0,6,9,+79126525410
https://cian.ru/rent/commercial/325086620/,"Свердловская область, Екатеринбург, р-н Центр, ул. Куйбышева, 44А",407700,Офис,151.0,14,23,+79826101556
https://cian.ru/rent/commercial/325086674/,"Свердловская область, Екатеринбург, р-н Октябрьский, ул. Народной Воли, 52",90000,Офис,45.0,4,8,+79126029069
https://cian.ru/rent/commercial/325087758/,"Свердловская область, Екатеринбург, р-н Центр, ул. Мамина-Сибиряка, 58",16500,Офис,12.0,10,10,+79827004799
https://cian.ru/rent/commercial/325087780/,"Свердловская область, Екатеринбург, р-н Кировский, мкр. Втузгородок, ул. Чебышева, 6",200000,Свобод. назнач.,260.0,1,6,+79122607467
https://cian.ru/rent/commercial/325089146/,"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, ул. Громова, 26/3",135300,Свобод. назнач.,90.2,1,25,+79827229245
https://cian.ru/rent/commercial/325093374/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Эльмаш, ул. Энтузиастов, 15",15300,Офис,15.0,5,5,+79827308432
https://cian.ru/rent/commercial/325096665/,"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, ул. Шаумяна, 73А",36285,Офис,17.7,4,6,+79122605458
https://cian.ru/rent/commercial/325103932/,"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, ул. Громова",30000,Офис,30.0,2,3,+79126107457
https://cian.ru/rent/commercial/325105207/,"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, ул. Громова",70000,Офис,70.0,3,3,+79126107457
https://cian.ru/rent/commercial/325119805/,"Свердловская область, Екатеринбург, р-н Железнодорожный, мкр. Завокзальный, ул. Артинская, 20Б",1190000,Свобод. назнач.,1406.0,1,2,+79122115925
https://cian.ru/rent/commercial/325119829/,"Свердловская область, Екатеринбург, р-н Железнодорожный, мкр. Завокзальный, ул. Артинская, 20Б",495750,Офис,661.0,2,2,+79122115925
https://cian.ru/rent/commercial/325120200/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Ботанический, ул. 8 Марта, 195",25000 - 50000,Свобод. назнач.,45.0,1,14,+79827308110
https://cian.ru/rent/commercial/325120675/,"Свердловская область, Екатеринбург, р-н Центр, ул. Мамина-Сибиряка, 57А",11000,Офис,17.1,1,4,+79910186845
https://cian.ru/rent/commercial/325121824/,"Свердловская область, Екатеринбург, р-н Центр, ул. Розы Люксембург, 37",83100,Офис,55.4,2,7,+79126422120
https://cian.ru/rent/commercial/325122244/,"Свердловская область, Екатеринбург, р-н Верх-Исетский, мкр. ВИЗ, ул. Татищева, 92",140000,Офис,101.7,1,12,+79122607817
https://cian.ru/rent/commercial/325124314/,"Свердловская область, Екатеринбург, р-н Центр, ул. Мамина-Сибиряка, 101",93000,Офис,77.6,4,17,+79927032706
https://cian.ru/rent/commercial/325124583/,"Свердловская область, Екатеринбург, р-н Центр, просп. Ленина, 24/8",26780,Офис,20.6,5,5,+79828431991
https://cian.ru/rent/commercial/325124586/,"Свердловская область, Екатеринбург, р-н Центр, просп. Ленина, 24/8",30940,Офис,23.8,5,5,+79828431991
https://cian.ru/rent/commercial/325127853/,"Свердловская область, Екатеринбург, р-н Железнодорожный, мкр. Заречный, ул. Черепанова, 25",32870,Офис,34.6,5,5,+79122422533
https://cian.ru/rent/commercial/325130647/,"Свердловская область, Екатеринбург, р-н Центр, ул. Белинского, 54",52500 - 820000,Офис,26.0,2,16,+79826913185
https://cian.ru/rent/commercial/325142585/,"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, ул. Громова, 26/3",88500,Свобод. назнач.,59.1,1.0,25.0,+79826516382
https://cian.ru/rent/commercial/325152789/,"Свердловская область, Екатеринбург, р-н Академический, мкр. Широкая Речка, ул. Евгения Савкова, 35/2",85000,Свобод. назнач.,49.9,1.0,26.0,+79126509659
https://cian.ru/rent/commercial/325154254/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Уралмаш, ул. Полевая, 76",30000,Офис,43.0,1.0,2.0,+79826410496
https://cian.ru/rent/commercial/325154311/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Эльмаш, ул. Аппаратная, 5",10000,Офис,12.0,2.0,2.0,+79126108369
https://cian.ru/rent/commercial/325154312/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Эльмаш, ул. Аппаратная, 5",15000,Офис,24.0,3.0,3.0,+79126108369
https://cian.ru/rent/commercial/325154330/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Эльмаш, ул. Аппаратная, 5В",15000,Офис,42.0,3.0,3.0,+79126108369
https://cian.ru/rent/commercial/325157021/,"Свердловская область, Екатеринбург, р-н Октябрьский, ул. Народной Воли, 62Б",15732,Офис,11.4,2.0,3.0,+79122100216
